3526.4,-1.1207,18.35,-5.9095,-460.42,-53.979,-0.0012036,-0.00010329,1.6836,8.01E-05,-0.00028087,-0.0012472,40.336,-1.2329,-4.1168,4.97E-05,-0.54104,-6.00E-05,-0.00014193,0.22835
-2271.6,-0.12073,0.34961,-9.9095,-230.42,-52.336,-0.0031077,-0.00028785,-2.3164,5.88E-05,-0.00015134,-0.00029241,-5.8776,-1.6961,0.88316,-0.00022985,1.459,-6.00E-05,-5.29E-05,0.10834
-2296.6,-3.1207,13.35,-1.9095,-910.42,-81.687,-0.0039679,-0.00025333,-2.3164,-9.38E-05,-0.0001032,-0.0025469,64.29,2.0142,-15.117,-0.00056004,-3.541,-6.00E-05,-0.00014193,-1.3348
3359.4,-1.1207,3.3496,4.0905,-760.42,-44.474,-0.0027659,-0.00013553,0.68364,-9.38E-05,-0.00030403,-0.00017558,3.767,-1.6705,-5.1168,-0.00026893,-2.541,-6.00E-05,-0.00014193,0.38942
57.448,-3.1207,2.3496,-9.9095,-940.42,-71.441,-0.003781,-0.00030357,-1.3164,-9.38E-05,-0.00026773,-0.00050818,2.7963,-2.551,10.883,-0.00047711,1.459,-8.08E-06,-0.00012463,0.74325
-370.55,-0.12073,4.3496,-7.9095,-810.42,-55.413,-0.0029641,8.72E-05,-2.3164,-5.69E-05,-0.00011313,-0.0012137,21.317,-0.61136,-1.1168,-0.00037704,0.45896,-6.00E-05,-4.06E-05,0.56958
-1597.6,-1.1207,3.3496,-11.91,-760.42,-32.764,-0.0033021,-0.0002297,-2.3164,-9.38E-05,-0.00033135,-0.00071993,2.1508,0.26004,-6.1168,-0.00052986,-0.54104,-6.00E-05,-0.00014193,-0.003102
-3511.6,-0.12073,0.34961,4.0905,-460.42,46.241,-0.00066111,0.00011114,0.68364,9.99E-05,0.0013273,0.00026319,-17.943,1.7425,-6.1168,0.00085249,0.45896,0.00032729,-5.39E-05,-0.25194
-1349.6,-1.1207,-5.6504,26.09,39.578,14.038,-0.00013156,0.00020464,-1.3164,8.58E-05,-0.00020062,-0.00067931,-8.6009,2.1134,-6.1168,-0.00046222,-2.541,-6.00E-05,-0.00011203,-0.42394
4536.4,-0.12073,-0.65039,-9.9095,-400.42,-26.102,-0.0016909,0.00015779,-1.3164,-2.85E-05,-0.00015189,-1.03E-07,-0.43758,-0.92496,6.8832,-0.0002481,2.459,0.0001439,8.64E-05,-0.10368
-1009.6,-3.1207,-5.6504,0.090473,-540.42,-74.447,-0.0038343,-0.00023331,-0.31636,-7.20E-05,-0.00035843,-0.0018198,66.043,-0.53276,-0.11684,-0.0007548,0.45896,0.00012174,-9.10E-05,1.2364
-4277.6,-0.12073,-2.6504,-9.9095,-910.42,-26.413,-0.0025177,-0.00017447,-3.3164,-8.19E-05,-3.64E-05,-0.00073051,17.054,0.24624,-7.1168,0.00014269,-0.54104,2.30E-05,-7.08E-05,0.31663
-1588.6,-0.12073,-1.6504,-7.9095,-360.42,-21.139,-0.0020327,6.97E-05,-2.3164,5.93E-05,-8.68E-05,-0.0005624,4.4304,0.20414,5.8832,-4.85E-05,1.459,3.82E-06,-1.57E-06,0.05308
-4455.6,1.8793,-5.6504,12.09,-210.42,96.478,0.012257,0.00031646,2.6836,-3.93E-05,-0.00014883,0.0015213,-22.495,-0.56096,-1.1168,-0.00014622,1.459,4.89E-05,0.00018476,-0.13095
-2537.6,0.87927,3.3496,-7.9095,-360.42,-5.5528,-0.0004392,-0.00012198,-2.3164,-9.38E-05,-0.00026723,0.00036052,-10.422,-0.97336,2.8832,-0.00041751,-2.541,-6.00E-05,5.18E-05,0.30379
3027.4,-0.12073,2.3496,-3.9095,1289.6,21.481,0.00024816,-1.72E-05,-0.31636,-7.21E-05,0.00033528,-0.00022445,-9.6691,0.98304,-4.1168,-0.0002938,-1.541,-6.00E-05,-0.00012023,-0.1754
2262.4,-0.12073,5.3496,-11.91,-910.42,-2.6548,-0.00050744,9.04E-06,-0.31636,-7.41E-05,9.12E-05,-0.00031043,-2.5995,0.33054,-11.117,0.00020639,0.45896,-6.00E-05,-0.00012233,-0.18109
3747.4,1.8793,0.34961,12.09,39.578,-26.694,-0.002878,-4.70E-05,-1.3164,-9.38E-05,-0.00013355,-0.0015657,3.2998,3.1198,-5.1168,-0.00050239,0.45896,-6.00E-05,1.66E-05,0.14112
2352.4,1.8793,-1.6504,8.0905,439.58,124.77,0.022074,-3.84E-05,-0.31636,-9.38E-05,-0.00015632,-0.00072604,-8.2096,1.6728,-5.1168,0.00031249,-1.541,-6.00E-05,5.65E-07,0.16018
-3541.6,-2.1207,5.3496,-7.9095,-760.42,-20.558,-0.0024429,-0.00020806,-1.3164,0.00017938,-0.00028268,0.0011322,-7.6626,-1.8567,-4.1168,-0.00025055,-3.541,-6.00E-05,-0.00014193,0.251
-3722.6,-0.12073,-1.6504,8.0905,-160.42,2.213,-0.00083088,0.00014957,1.6836,-9.38E-05,-0.00024569,0.0015325,-16.702,-1.4222,9.8832,-0.00013811,1.459,-6.00E-05,-9.30E-05,-0.14891
1588.4,0.87927,-2.6504,-7.9095,-360.42,62.765,0.008762,0.00037478,-1.3164,4.37E-05,-0.0002084,0.0005877,-18.261,-0.20286,-9.1168,-0.0001546,-2.541,-6.00E-05,0.00025331,-0.26314
3776.4,-0.12073,3.3496,-13.91,-560.42,-18.143,-0.0020858,-6.11E-05,0.68364,-9.38E-05,-0.00016904,0.00026704,1.3388,-0.64416,9.8832,0.00060349,3.459,0.00020631,0.00016109,0.30183
-4213.6,0.87927,4.3496,-3.9095,-760.42,-3.2338,0.0003521,-6.32E-05,-2.3164,0.00027662,5.96E-05,-0.0010721,0.88842,1.9095,-10.117,-0.0003365,-2.541,-6.00E-05,-0.00014193,-0.69428
4531.4,-1.1207,8.3496,-9.9095,-310.42,-60.891,-0.00072007,9.37E-05,0.68364,-9.38E-05,-0.00036389,-0.0015039,34.536,-1.5382,-8.1168,-0.00039325,-2.541,-6.00E-05,-0.00014193,0.14238
-125.55,-0.12073,-1.6504,-5.9095,-760.42,-54.293,-0.002357,-3.09E-05,-1.3164,-9.38E-05,-0.00031008,-0.00045164,12.543,-2.0258,-10.117,-0.00013646,-0.54104,-6.00E-05,-0.00014193,-0.030408
-3426.6,1.8793,0.34961,0.090473,-260.42,-18.36,-0.0013461,0.00018533,0.68364,0.00021019,-6.46E-05,0.00042456,-4.5611,-1.267,-4.1168,-0.00031786,1.459,-6.00E-05,-0.00014193,0.28757
652.45,-0.12073,2.3496,-3.9095,-510.42,-0.79416,0.0021457,0.00029888,-4.3164,-6.50E-05,-0.0002361,-0.00018559,-3.4877,-0.43266,-0.11684,-0.00013736,2.459,0.00018986,1.18E-05,0.072144
-2620.6,-1.1207,-2.6504,8.0905,-610.42,0.74784,-0.0012872,1.09E-05,3.6836,-7.99E-05,0.00021698,0.0003582,-0.66378,-0.17536,-2.1168,0.00085789,-0.54104,-6.00E-05,-0.00014193,0.19264
2619.4,1.8793,-1.6504,4.0905,139.58,-25.718,-0.0028681,-6.46E-05,1.6836,0.00012015,0.00021021,0.00042585,-9.5134,-1.0852,7.8832,-0.00041489,2.459,0.00024808,0.00011479,-0.068065
-4173.6,-0.12073,1.3496,4.0905,-660.42,-20.298,-0.0014268,0.00025407,1.6836,0.00019472,-0.00016592,-0.00029291,-1.207,-0.30106,12.883,-0.00011604,0.45896,-6.00E-05,-0.00014193,0.068475
-362.55,1.8793,0.34961,26.09,-460.42,62.097,0.0056199,0.00055305,5.6836,-2.65E-05,-0.00029609,0.0017584,-24.3,-0.69486,6.8832,-0.0002232,1.459,0.00010831,0.00049759,-0.70055
-2040.6,0.87927,-3.6504,-1.9095,-160.42,-3.8746,0.00049351,0.00016863,-2.3164,-8.19E-05,-0.00032696,0.0014977,-21.953,-1.9393,30.883,-0.00059886,6.459,0.00018865,0.00031982,0.40744
-1347.6,0.87927,-5.6504,-5.9095,-230.42,19.136,0.001131,0.00043513,5.6836,-8.35E-05,-0.00038024,0.0010138,-16.753,-0.72086,1.8832,-0.00031371,1.459,0.00014496,0.00042166,-0.20279
3686.4,-0.12073,-1.6504,-5.9095,-660.42,44.176,-0.0001415,-0.00018263,-3.3164,0.00022738,6.66E-05,0.0011744,-21.434,0.48154,11.883,0.00025359,-0.54104,7.96E-05,0.00068191,-0.44626
-4083.6,0.87927,-5.6504,-7.9095,-160.42,4.3574,-0.0012998,-1.00E-04,-4.3164,0.00024325,0.00055797,-0.00023628,6.2405,1.1319,3.8832,0.00050839,3.459,0.00014952,8.58E-05,-0.027245
47.448,-0.12073,-2.6504,-9.9095,-810.42,-11.024,-0.0036771,-0.00023098,-0.31636,-1.39E-05,-7.40E-05,-0.00067685,5.1624,1.5011,-4.1168,-1.89E-05,-1.541,-6.00E-05,-0.00011533,0.034923
1639.4,-2.1207,4.3496,-9.9095,-660.42,-18.374,-0.0010723,-4.22E-05,-1.3164,-9.38E-05,-0.00038024,-0.0012605,13.223,1.3503,1.8832,4.21E-05,-1.541,-6.00E-05,-0.00014193,0.48327
948.45,-2.1207,1.3496,-9.9095,-860.42,-59.661,-0.0038969,-0.00025357,0.68364,-9.38E-05,-0.00020646,-0.00084263,19.473,-1.2487,-2.1168,-0.00066766,-2.541,-6.00E-05,-0.00014193,-0.046678
-2642.6,-1.1207,2.3496,-5.9095,-560.42,-58.631,-0.0037835,-0.00014355,-1.3164,-6.50E-05,-3.50E-05,-0.0009397,15.652,-1.0208,-1.1168,-0.00049389,1.459,-6.00E-05,2.11E-05,0.44187
-4475.6,0.87927,1.3496,-3.9095,-360.42,27.934,3.60E-05,0.00017942,2.6836,-4.12E-05,-0.0002838,4.71E-05,-7.464,1.4307,10.883,0.00022269,2.459,2.77E-05,-7.18E-05,0.052432
-3749.6,1.8793,-2.6504,-5.9095,-610.42,-10.384,-0.0021039,9.79E-05,1.6836,-9.38E-05,-0.00013143,0.00049416,-7.1417,-0.67876,-9.1168,-8.91E-05,-0.54104,0.00025992,-0.00014193,-0.071898
-3831.6,0.87927,-2.6504,4.0905,-230.42,46.443,-0.002131,8.92E-05,-2.3164,-7.41E-05,0.00094043,0.0014352,-19.724,0.27964,-3.1168,-0.000144,-1.541,-6.00E-05,-0.00014193,-0.048261
4180.4,0.87927,-2.6504,-9.9095,-660.42,19.921,-0.001598,-0.00010337,-1.3164,6.27E-05,0.00055858,-0.0004475,-12.332,2.4055,-9.1168,-0.00040513,-0.54104,-6.00E-05,-3.76E-05,-0.52952
1667.4,-0.12073,1.3496,-7.9095,-210.42,-15.915,-0.00040716,-9.55E-05,-0.31636,0.00039182,-0.00035958,0.000317,-2.3363,-1.2339,-3.1168,-0.00021479,1.459,-6.00E-05,-0.00014193,0.10574
1348.4,1.8793,-1.6504,12.09,-160.42,44.314,0.0018378,-2.99E-05,4.6836,0.00090907,-0.00011281,0.00018794,-14.216,1.2592,3.8832,2.76E-05,3.459,4.03E-05,0.00015893,-0.045302
21.448,0.87927,12.35,-5.9095,1439.6,-17.582,5.81E-05,0.00010905,0.68364,0.00067518,0.00059574,-0.00054988,8.8571,-0.22076,-5.1168,-8.46E-05,1.459,8.79E-05,2.07E-05,-0.38074
120.45,0.87927,3.3496,-7.9095,-60.422,20.814,-0.00022525,-7.20E-05,-0.31636,0.00062688,0.00053519,0.0011339,-15.681,-0.52496,16.883,-0.00019349,2.459,-6.00E-05,0.00046186,-0.40553
1314.4,1.8793,0.34961,8.0905,-260.42,49.809,0.0013832,0.00012596,-0.31636,-1.89E-06,0.00018645,0.0027541,-25.804,-1.2472,-0.11684,0.0011438,1.459,-6.00E-05,-0.00014193,-0.65672
1332.4,0.87927,2.3496,4.0905,539.58,-30.532,-0.0026414,-9.06E-05,-3.3164,-6.50E-05,-0.00030826,6.96E-06,-5.1301,-0.91546,-0.11684,-0.00034004,-0.54104,-6.00E-05,0.00010279,-0.75083
-4128.6,-0.12073,-4.6504,-7.9095,-560.42,-27.045,-0.0025549,-0.0001006,-0.31636,-9.38E-05,-0.00021081,3.04E-05,-10.862,-1.0061,-9.1168,-3.33E-05,0.45896,-6.00E-05,0.0001781,0.45248
204.45,-0.12073,-3.6504,-5.9095,-460.42,-36.514,-0.0038956,-0.0003074,-0.31636,-9.38E-05,-0.00023836,0.00019877,1.8529,-1.392,-4.1168,-0.00025065,-0.54104,-6.00E-05,-0.00014193,-0.086004
1038.4,0.87927,2.3496,-3.9095,-160.42,14.19,-0.0020548,0.00020735,3.6836,-3.03E-05,0.00052993,0.00012254,-12.424,0.89374,-2.1168,0.0016572,-1.541,-6.00E-05,-0.00014193,0.14016
-2307.6,0.87927,-2.6504,-3.9095,-460.42,-22.795,-0.0019141,-0.00025314,-1.3164,-4.97E-06,-0.00029143,7.45E-05,-11.349,-0.97586,-8.1168,-0.00012071,-2.541,-6.00E-05,-0.00014193,-0.25854
-3306.6,-1.1207,-1.6504,-5.9095,-860.42,-68.981,-0.0037652,-0.00027029,-4.3164,-8.21E-05,-0.00028638,-0.00104,26.79,-1.5317,-9.1168,-0.00037398,-0.54104,-6.00E-05,-4.80E-05,0.498
-479.55,-0.12073,4.3496,-7.9095,-660.42,-9.7702,0.0025897,0.00013708,-3.3164,-9.38E-05,-0.00020238,-3.81E-05,-4.9334,-1.2432,-3.1168,-0.00020641,0.45896,-6.00E-05,-0.00014193,-0.21543
1787.4,-1.1207,-0.65039,-9.9095,-660.42,-34.921,-0.0028512,-0.00019498,-1.3164,-8.17E-05,-5.40E-05,0.00010706,-2.4349,-1.1544,-0.11684,0.00049149,-0.54104,0.00042337,0.00071601,0.3839
43.448,-0.12073,-5.6504,-7.9095,-560.42,-40.439,-0.0036013,-8.28E-05,-1.3164,-3.35E-05,-0.00011901,-0.0014039,15.79,1.4558,-8.1168,0.0012196,0.45896,-6.00E-05,-6.15E-05,0.08367
-4229.6,-0.12073,-1.6504,8.0905,-727.42,-45.399,-0.0036927,-0.0003377,-4.3164,-1.22E-06,-0.00018189,-0.0014368,29.194,1.0443,-7.1168,-0.00054175,-2.541,-6.00E-05,-0.00014193,0.15634
3801.4,1.8793,9.3496,-7.9095,-160.42,18.603,-8.51E-05,0.00025319,3.6836,3.39E-05,-0.0002738,-2.75E-05,-11.435,1.2143,-0.11684,0.00041649,-2.541,0.00011032,0.00028382,-0.48153
4406.4,1.8793,-3.6504,-1.9095,-460.42,96.66,0.0071007,0.00011519,0.68364,5.50E-05,-9.93E-05,0.0021698,-26.64,-0.17256,-3.1168,-0.00025415,-1.541,-6.00E-05,-0.00014193,-0.95205
-3096.6,0.87927,-0.65039,-5.9095,-230.42,23.502,0.00076343,9.13E-05,2.6836,-5.81E-05,-0.00020163,0.00037985,-11.395,0.65814,0.88316,5.85E-05,1.459,0.00019007,0.0014299,-0.021355
1975.4,-3.1207,-5.6504,-1.9095,-885.42,-40.157,-0.0025803,-2.81E-05,-2.3164,-7.40E-05,-0.00018256,-0.0011207,8.1665,0.27154,-4.1168,-0.00053682,0.45896,-6.00E-05,-0.00012213,-0.30114
3691.4,-0.12073,-2.6504,-5.9095,-320.42,-33.771,-0.0026552,-0.00026838,0.68364,-6.64E-05,-0.00017502,-0.00058774,5.5404,-0.32466,-8.1168,-0.00019645,-2.541,-6.00E-05,-5.98E-05,0.22245
-3540.6,1.8793,-0.65039,-11.91,-160.42,53.749,0.0050394,0.00030033,4.6836,-8.46E-05,-0.00024181,0.0011071,-19.031,-0.11046,1.8832,0.00042719,2.459,0.00037378,0.00044872,-0.093673
-4580.6,0.87927,-3.6504,4.0905,-160.42,-15.067,-0.0032893,-0.00025585,-3.3164,-6.97E-05,0.00019735,-0.00073805,4.5225,1.4384,0.88316,0.00093039,0.45896,-6.00E-05,-0.00014193,-0.50735
2514.4,-2.1207,4.3496,-1.9095,-660.42,-14.54,-0.001009,0.00016821,-1.3164,5.01E-05,0.00030319,-0.00045514,1.4619,0.15094,2.8832,-8.14E-05,-0.54104,-6.00E-05,0.00028971,0.34466
4486.4,-2.1207,-2.6504,4.0905,-810.42,-52.182,-0.0029165,-9.10E-05,0.68364,-7.22E-05,-0.0002365,-0.00060179,18.623,-1.3863,5.8832,-0.00046324,4.459,-6.00E-05,3.77E-05,0.23735
2328.4,-1.1207,5.3496,-7.9095,-460.42,-22.071,-0.0015419,-0.00021819,0.68364,-2.08E-05,2.92E-06,-0.0011528,-0.27358,1.141,-10.117,0.00026439,-0.54104,4.95E-05,0.00022298,0.2329
-1803.6,-0.12073,0.34961,4.0905,-210.42,0.22704,-0.0028332,-4.98E-05,-0.31636,-7.13E-05,4.64E-05,-0.000215,-3.2794,1.419,7.8832,-0.00024511,1.459,0.00033672,0.0006814,-0.20406
1068.4,1.8793,-3.6504,-3.9095,-460.42,68.551,0.0070114,0.00062706,1.6836,-4.60E-05,0.00040795,0.0011882,-27.393,-0.14036,5.8832,0.00068869,0.45896,0.00021469,0.0014106,-0.075972
4206.4,1.8793,4.3496,-3.9095,-460.42,50.284,0.003532,0.00035271,5.6836,-1.32E-05,-0.0003158,0.001206,-19.508,-0.25656,12.883,0.00012079,3.459,-6.00E-05,-0.00014193,-0.32383
3836.4,-1.1207,15.35,-9.9095,-360.42,-69.608,-0.0026259,7.78E-05,1.6836,-8.18E-05,-0.00020108,-0.0015105,35.741,-1.3477,-10.117,-0.00033826,-0.54104,-6.00E-05,-3.44E-05,0.68093
2116.4,0.87927,-0.65039,-11.91,-710.42,29.754,-0.000871,3.61E-05,-0.31636,9.80E-05,0.00041201,0.00058614,-9.3548,0.84504,2.8832,-1.36E-05,0.45896,0.00024024,0.00045017,-0.29541
1300.4,0.87927,0.34961,-5.9095,8039.6,-8.5702,-0.00045445,0.00027058,3.6836,0.00085233,0.00019461,0.0001833,-8.2493,-0.65106,2.8832,-1.30E-05,1.459,-6.00E-05,1.38E-05,-0.27522
-176.55,-0.12073,0.34961,0.090473,-710.42,9.1406,0.0040747,0.00031713,-1.3164,-9.38E-05,-0.00028734,0.00090197,-6.7239,-1.7313,-1.1168,-0.00011747,-0.54104,7.94E-05,-6.45E-05,0.0084051
227.45,-2.1207,7.3496,4.0905,-160.42,-53.539,-0.0036144,-0.00024632,-0.31636,-7.30E-05,9.80E-05,-0.00092432,18.84,-0.67306,3.8832,-0.00053888,0.45896,-6.00E-05,-0.00010033,0.50134
1705.4,-0.12073,-1.6504,-11.91,-660.42,20.681,0.00049639,0.00029919,1.6836,-8.25E-05,0.00015943,0.00033295,-2.1439,0.28524,-0.11684,-0.00017654,0.45896,-6.00E-05,0.00019536,-0.52203
-1582.6,0.87927,-3.6504,12.09,339.58,88.698,0.01391,0.00030424,1.6836,0.0011505,0.00027787,6.27E-05,-9.4331,0.56834,4.8832,-0.00023922,-1.541,-6.00E-05,-0.00014193,-0.097772
3504.4,0.87927,-4.6504,-11.91,299.58,89.79,0.0019922,0.00012862,2.6836,-8.10E-07,0.0012561,0.00025763,-16.875,4.1108,3.8832,0.00019629,2.459,0.00012597,0.00046241,-0.71229
-369.55,-0.12073,-1.6504,-1.9095,-460.42,-34.762,-0.0019849,4.35E-05,0.68364,-3.55E-05,-0.0003453,-4.39E-05,1.2749,-1.3598,-3.1168,-0.00020401,2.459,5.65E-05,-2.15E-06,-0.058144
